Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
320	Spectrogram 1	1	347.98	348.13	0.149999999999977	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	347.98	5047.200418195313.wav	NN	NA	BlobDetector	0.837638827075889
321	Spectrogram 1	1	348.52	348.61	0.0900000000000318	0	351.5625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	348.52	5047.200418195313.wav	NN	NA	BlobDetector	0.815257656209295
322	Spectrogram 1	1	348.75	348.86	0.110000000000014	82.03125	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	348.75	5047.200418195313.wav	FS	NA	BlobDetector	0.549039020830811
323	Spectrogram 1	1	348.9	348.98	0.0799999999999841	714.84375	972.65625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	348.9	5047.200418195313.wav	NN	NA	BlobDetector	1
324	Spectrogram 1	1	349.04	349.14	0.0999999999999659	82.03125	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	349.04	5047.200418195313.wav	FS	NA	BlobDetector	0.643624551550449
325	Spectrogram 1	1	349.29	349.39	0.0999999999999659	93.75	398.4375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	349.29	5047.200418195313.wav	FS	NA	BlobDetector	0.657666798257275
326	Spectrogram 1	1	350.06	350.18	0.120000000000005	35.15625	445.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	350.06	5047.200418195313.wav	FS	NA	BlobDetector	0.627343931307838
327	Spectrogram 1	1	350.25	350.36	0.110000000000014	58.59375	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	350.25	5047.200418195313.wav	NN	NA	BlobDetector	0.551136848212908
328	Spectrogram 1	1	350.93	351.04	0.110000000000014	58.59375	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	350.93	5047.200418195313.wav	NN	NA	BlobDetector	0.659779995297497
329	Spectrogram 1	1	351.1	351.25	0.149999999999977	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	351.1	5047.200418195313.wav	NN	NA	BlobDetector	0.71984761445724
330	Spectrogram 1	1	351.5	351.62	0.120000000000005	0	457.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	351.5	5047.200418195313.wav	FS	NA	BlobDetector	0.504719060049197
331	Spectrogram 1	1	351.73	351.84	0.110000000000014	70.3125	433.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	351.73	5047.200418195313.wav	FS	NA	BlobDetector	0.688919372949344
332	Spectrogram 1	1	352.66	352.77	0.109999999999957	58.59375	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	352.66	5047.200418195313.wav	NN	NA	BlobDetector	0.671856114668245
333	Spectrogram 1	1	353.07	353.19	0.120000000000005	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	353.07	5047.200418195313.wav	FS	NA	BlobDetector	0.546635366580528
334	Spectrogram 1	1	353.44	353.56	0.120000000000005	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	353.44	5047.200418195313.wav	FS	NA	BlobDetector	0.539574257233996
335	Spectrogram 1	1	353.69	353.8	0.110000000000014	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	353.69	5047.200418195313.wav	NN	NA	BlobDetector	0.551258343211032
336	Spectrogram 1	1	353.91	354.03	0.120000000000005	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	353.91	5047.200418195313.wav	NN	NA	BlobDetector	0.556699825590932
337	Spectrogram 1	1	354.3	354.4	0.100000000000023	82.03125	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	354.3	5047.200418195313.wav	FS	NA	BlobDetector	0.525327788434792
338	Spectrogram 1	1	354.79	354.89	0.0999999999999659	93.75	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	354.79	5047.200418195313.wav	FS	NA	BlobDetector	0.64580041312873
339	Spectrogram 1	1	355.24	355.64	0.399999999999977	0	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	355.24	5047.200418195313.wav	NN	NA	BlobDetector	0.694200018342508
340	Spectrogram 1	1	355.7	355.79	0.0900000000000318	0	234.375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	355.7	5047.200418195313.wav	FS	NA	BlobDetector	0.644939193434972
341	Spectrogram 1	1	355.92	356.02	0.0999999999999659	82.03125	398.4375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	355.92	5047.200418195313.wav	NN	NA	BlobDetector	0.543704290663832
342	Spectrogram 1	1	358.59	358.68	0.089999999999975	128.90625	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	358.59	5047.200418195313.wav	FS	NA	BlobDetector	0.622280203989584
343	Spectrogram 1	1	359.36	359.45	0.089999999999975	0	105.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	359.36	5047.200418195313.wav	NN	NA	BlobDetector	0.530462924419854
344	Spectrogram 1	1	359.68	359.84	0.160000000000025	0	398.4375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	359.68	5047.200418195313.wav	NN	NA	BlobDetector	0.802968106548878
345	Spectrogram 1	1	363.3	363.42	0.120000000000005	0	433.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	363.3	5047.200418195313.wav	NN	NA	BlobDetector	0.813453255284407
346	Spectrogram 1	1	363.59	363.71	0.119999999999948	0	386.71875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	363.59	5047.200418195313.wav	NN	NA	BlobDetector	0.843583906899775
347	Spectrogram 1	1	363.88	363.98	0.100000000000023	35.15625	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	363.88	5047.200418195313.wav	NN	NA	BlobDetector	0.67176481336923
348	Spectrogram 1	1	364.6	364.69	0.089999999999975	0	117.1875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	364.6	5047.200418195313.wav	NN	NA	BlobDetector	0.52439443586443
349	Spectrogram 1	1	366.02	366.15	0.130000000000052	550.78125	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	366.02	5047.200418195313.wav	NN	NA	BlobDetector	0.99078431372549
350	Spectrogram 1	1	366.05	366.11	0.0600000000000023	0	70.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	366.05	5047.200418195313.wav	FS	NA	BlobDetector	0.500798315562962
351	Spectrogram 1	1	367.4	367.49	0.089999999999975	35.15625	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	367.4	5047.200418195313.wav	NN	NA	BlobDetector	0.631874556601964
352	Spectrogram 1	1	370.08	370.17	0.0900000000000318	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	370.08	5047.200418195313.wav	NN	NA	BlobDetector	0.529050065389579
353	Spectrogram 1	1	370.19	370.31	0.120000000000005	93.75	457.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	370.19	5047.200418195313.wav	NN	NA	BlobDetector	0.546024921272659
354	Spectrogram 1	1	371.09	371.24	0.149999999999977	0	234.375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	371.09	5047.200418195313.wav	NN	NA	BlobDetector	0.506953023256879
355	Spectrogram 1	1	372.49	372.59	0.100000000000023	35.15625	363.28125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	372.49	5047.200418195313.wav	NN	NA	BlobDetector	0.758457949669575
356	Spectrogram 1	1	372.69	372.78	0.0900000000000318	0	117.1875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	372.69	5047.200418195313.wav	NN	NA	BlobDetector	0.772902760536073
357	Spectrogram 1	1	373.57	373.69	0.120000000000005	82.03125	445.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	373.57	5047.200418195313.wav	NN	NA	BlobDetector	0.725495583145411
358	Spectrogram 1	1	373.79	374.01	0.21999999999997	0	375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	373.79	5047.200418195313.wav	NN	NA	BlobDetector	0.589715970521523
359	Spectrogram 1	1	374.26	374.45	0.189999999999998	46.875	398.4375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	374.26	5047.200418195313.wav	NN	NA	BlobDetector	0.58252641178356
360	Spectrogram 1	1	375.88	375.96	0.0799999999999841	972.65625	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	375.88	5047.200418195313.wav	NN	NA	BlobDetector	1
361	Spectrogram 1	1	376.53	376.62	0.089999999999975	0	117.1875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	376.53	5047.200418195313.wav	FS	NA	BlobDetector	0.52814831968038
362	Spectrogram 1	1	381.07	381.27	0.199999999999989	0	257.8125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	381.07	5047.200418195313.wav	NN	NA	BlobDetector	0.528028006023642
363	Spectrogram 1	1	381.57	381.83	0.259999999999991	0	257.8125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	381.57	5047.200418195313.wav	NN	NA	BlobDetector	0.667904014443593
364	Spectrogram 1	1	382.67	382.77	0.0999999999999659	23.4375	351.5625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	382.67	5047.200418195313.wav	FS	NA	BlobDetector	0.501357605274789
365	Spectrogram 1	1	383.84	383.92	0.0799999999999841	0	35.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	383.84	5047.200418195313.wav	NN	NA	BlobDetector	0.812238603183323
366	Spectrogram 1	1	384.39	384.53	0.140000000000043	679.6875	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	384.39	5047.200418195313.wav	NN	NA	BlobDetector	0.998933333333333
367	Spectrogram 1	1	384.39	384.79	0.400000000000034	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	384.39	5047.200418195313.wav	NN	NA	BlobDetector	0.719119636774837
368	Spectrogram 1	1	384.54	384.79	0.25	714.84375	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	384.54	5047.200418195313.wav	NN	NA	BlobDetector	1
369	Spectrogram 1	1	385.94	386.03	0.0900000000000318	0	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	385.94	5047.200418195313.wav	FS	NA	BlobDetector	0.592916784044864
370	Spectrogram 1	1	386.05	386.18	0.129999999999995	515.625	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	386.05	5047.200418195313.wav	NN	NA	BlobDetector	0.994266666666667
371	Spectrogram 1	1	386.08	386.17	0.0900000000000318	0	269.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	386.08	5047.200418195313.wav	FS	NA	BlobDetector	0.771646914364137
372	Spectrogram 1	1	386.52	386.68	0.160000000000025	0	386.71875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	386.52	5047.200418195313.wav	NN	NA	BlobDetector	0.781318261955911
373	Spectrogram 1	1	388.65	388.73	0.0799999999999841	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	388.65	5047.200418195313.wav	NN	NA	BlobDetector	0.591338827719456
374	Spectrogram 1	1	388.77	388.96	0.190000000000055	703.125	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	388.77	5047.200418195313.wav	NN	NA	BlobDetector	0.999736842105263
375	Spectrogram 1	1	388.77	388.91	0.140000000000043	0	269.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	388.77	5047.200418195313.wav	NN	NA	BlobDetector	0.613366134947603
376	Spectrogram 1	1	389.02	389.07	0.0500000000000114	82.03125	328.125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	389.02	5047.200418195313.wav	NN	NA	BlobDetector	0.612318656294259
377	Spectrogram 1	1	390.25	390.46	0.210000000000036	0	363.28125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	390.25	5047.200418195313.wav	NN	NA	BlobDetector	0.856013950553351
378	Spectrogram 1	1	390.78	391.08	0.299999999999955	0	269.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	390.78	5047.200418195313.wav	NN	NA	BlobDetector	0.667348504045876
379	Spectrogram 1	1	391.27	391.37	0.100000000000023	0	234.375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	391.27	5047.200418195313.wav	FS	NA	BlobDetector	0.519491458999942
380	Spectrogram 1	1	392.78	392.9	0.120000000000005	0	398.4375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	392.78	5047.200418195313.wav	NN	NA	BlobDetector	0.790735828502814
381	Spectrogram 1	1	393.29	393.52	0.229999999999961	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	393.29	5047.200418195313.wav	NN	NA	BlobDetector	0.799208171098171
382	Spectrogram 1	1	394.83	395.09	0.260000000000048	0	363.28125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	394.83	5047.200418195313.wav	NN	NA	BlobDetector	0.670563938294068
383	Spectrogram 1	1	396.31	396.38	0.0699999999999932	0	117.1875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	396.31	5047.200418195313.wav	NN	NA	BlobDetector	0.790278106005409
384	Spectrogram 1	1	398.79	398.88	0.089999999999975	0	105.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	398.79	5047.200418195313.wav	NN	NA	BlobDetector	0.570863202717765
385	Spectrogram 1	1	399.29	399.45	0.159999999999968	0	316.40625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	399.29	5047.200418195313.wav	NN	NA	BlobDetector	0.728583739177286
386	Spectrogram 1	1	399.33	399.45	0.120000000000005	820.3125	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	399.33	5047.200418195313.wav	NN	NA	BlobDetector	1
387	Spectrogram 1	1	399.7	399.78	0.0800000000000409	0	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	399.7	5047.200418195313.wav	FS	NA	BlobDetector	0.723572809946234
388	Spectrogram 1	1	400.05	400.15	0.100000000000023	0	292.96875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	400.05	5047.200418195313.wav	FS	NA	BlobDetector	0.585664304392498
389	Spectrogram 1	1	401.1	401.21	0.110000000000014	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	401.1	5047.200418195313.wav	NN	NA	BlobDetector	0.710085349607636
390	Spectrogram 1	1	401.5	401.55	0.0500000000000114	269.53125	468.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	401.5	5047.200418195313.wav	NN	NA	BlobDetector	0.805214003109882
391	Spectrogram 1	1	402.24	402.34	0.100000000000023	843.75	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	402.24	5047.200418195313.wav	NN	NA	BlobDetector	1
392	Spectrogram 1	1	402.88	402.98	0.100000000000023	0	281.25	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	402.88	5047.200418195313.wav	NN	NA	BlobDetector	0.534685986891959
393	Spectrogram 1	1	403.15	403.29	0.139999999999986	0	445.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	403.15	5047.200418195313.wav	NN	NA	BlobDetector	0.817025222051408
394	Spectrogram 1	1	403.47	403.59	0.120000000000005	0	269.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	403.47	5047.200418195313.wav	FS	NA	BlobDetector	0.59583668760012
395	Spectrogram 1	1	404.42	404.63	0.20999999999998	0	328.125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	404.42	5047.200418195313.wav	FS	NA	BlobDetector	0.552019532808978
396	Spectrogram 1	1	404.83	404.99	0.160000000000025	0	292.96875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	404.83	5047.200418195313.wav	NN	NA	BlobDetector	0.803301019867057
397	Spectrogram 1	1	405.09	405.14	0.0499999999999545	0	105.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	405.09	5047.200418195313.wav	NN	NA	BlobDetector	0.734415264472302
398	Spectrogram 1	1	405.25	405.4	0.150000000000034	0	269.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	405.25	5047.200418195313.wav	NN	NA	BlobDetector	0.584829601031309
399	Spectrogram 1	1	405.83	405.94	0.110000000000014	0	292.96875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	405.83	5047.200418195313.wav	FS	NA	BlobDetector	0.639628236779936
400	Spectrogram 1	1	406.26	406.34	0.0800000000000409	0	35.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	406.26	5047.200418195313.wav	NN	NA	BlobDetector	0.85651232537265
401	Spectrogram 1	1	406.86	406.93	0.0699999999999932	0	35.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	406.86	5047.200418195313.wav	NN	NA	BlobDetector	0.82545321254498
402	Spectrogram 1	1	411.22	411.31	0.089999999999975	0	351.5625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	411.22	5047.200418195313.wav	NN	NA	BlobDetector	0.605028198207892
403	Spectrogram 1	1	413.11	413.19	0.0799999999999841	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	413.11	5047.200418195313.wav	NN	NA	BlobDetector	0.746244314412214
404	Spectrogram 1	1	414.22	414.34	0.120000000000005	0	398.4375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	414.22	5047.200418195313.wav	NN	NA	BlobDetector	0.549314561255506
405	Spectrogram 1	1	416.56	416.8	0.240000000000009	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	416.56	5047.200418195313.wav	NN	NA	BlobDetector	0.721457035071972
406	Spectrogram 1	1	418.21	418.85	0.639999999999986	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	418.21	5047.200418195313.wav	NN	NA	BlobDetector	0.752131181888326
407	Spectrogram 1	1	418.93	419.04	0.110000000000014	0	281.25	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	418.93	5047.200418195313.wav	NN	NA	BlobDetector	0.788407131048991
408	Spectrogram 1	1	421.71	421.76	0.0499999999999545	0	46.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	421.71	5047.200418195313.wav	NN	NA	BlobDetector	0.655987262799848
409	Spectrogram 1	1	422.45	422.54	0.0900000000000318	140.625	304.6875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	422.45	5047.200418195313.wav	FS	NA	BlobDetector	0.52286419225238
410	Spectrogram 1	1	422.58	422.7	0.120000000000005	761.71875	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	422.58	5047.200418195313.wav	NN	NA	BlobDetector	1
